time_sec,sat_id,name,x_km,y_km,altitude_km,beam_idx,target_cell_id
116.0,1,Starlink-1247,651.2400,289.5620,550.0,0,27
116.0,1,Starlink-1247,651.2400,289.5620,550.0,1,30
116.0,1,Starlink-1247,651.2400,289.5620,550.0,2,33
116.0,1,Starlink-1247,651.2400,289.5620,550.0,3,34
116.0,2,OneWeb-A4-12,300.0000,545.0400,1200.0,0,50
116.0,2,OneWeb-A4-12,300.0000,545.0400,1200.0,1,74
116.0,3,Telesat-LS7,590.5474,590.5474,1015.0,0,72
116.0,3,Telesat-LS7,590.5474,590.5474,1015.0,1,75
116.0,3,Telesat-LS7,590.5474,590.5474,1015.0,2,78
116.0,3,Telesat-LS7,590.5474,590.5474,1015.0,3,96
116.0,3,Telesat-LS7,590.5474,590.5474,1015.0,4,99
116.0,3,Telesat-LS7,590.5474,590.5474,1015.0,5,102
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,0,1
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,1,4
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,2,7
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,3,10
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,4,109
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,5,112
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,6,115
116.0,4,Kuiper-K3-552,-655.9600,310.2020,630.0,7,118
118.0,1,Starlink-1247,666.4200,290.3210,550.0,0,27
118.0,1,Starlink-1247,666.4200,290.3210,550.0,1,30
118.0,1,Starlink-1247,666.4200,290.3210,550.0,2,33
118.0,1,Starlink-1247,666.4200,290.3210,550.0,3,34
118.0,2,OneWeb-A4-12,300.0000,559.3200,1200.0,0,50
118.0,2,OneWeb-A4-12,300.0000,559.3200,1200.0,1,74
118.0,3,Telesat-LS7,600.9419,600.9419,1015.0,0,72
118.0,3,Telesat-LS7,600.9419,600.9419,1015.0,1,75
118.0,3,Telesat-LS7,600.9419,600.9419,1015.0,2,78
118.0,3,Telesat-LS7,600.9419,600.9419,1015.0,3,96
118.0,3,Telesat-LS7,600.9419,600.9419,1015.0,4,99
118.0,3,Telesat-LS7,600.9419,600.9419,1015.0,5,102
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,0,1
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,1,4
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,2,7
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,3,10
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,4,109
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,5,112
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,6,115
118.0,4,Kuiper-K3-552,-671.1800,309.4410,630.0,7,118
120.0,1,Starlink-1247,681.6000,291.0800,550.0,0,26
120.0,1,Starlink-1247,681.6000,291.0800,550.0,1,29
120.0,1,Starlink-1247,681.6000,291.0800,550.0,2,32
120.0,1,Starlink-1247,681.6000,291.0800,550.0,3,22
120.0,2,OneWeb-A4-12,300.0000,573.6000,1200.0,0,49
120.0,2,OneWeb-A4-12,300.0000,573.6000,1200.0,1,73
120.0,3,Telesat-LS7,611.3364,611.3364,1015.0,0,60
120.0,3,Telesat-LS7,611.3364,611.3364,1015.0,1,63
120.0,3,Telesat-LS7,611.3364,611.3364,1015.0,2,66
120.0,3,Telesat-LS7,611.3364,611.3364,1015.0,3,84
120.0,3,Telesat-LS7,611.3364,611.3364,1015.0,4,87
120.0,3,Telesat-LS7,611.3364,611.3364,1015.0,5,90
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,0,0
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,1,3
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,2,6
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,3,9
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,4,108
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,5,111
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,6,114
120.0,4,Kuiper-K3-552,-686.4000,308.6800,630.0,7,117
